speaker,sex,age,res,edu,file,speech_rate,word,phone,previous,following,phone_start,phone_end,method,phone_start_suyuan,phone_start_sijia,diff,simple_phone,phone_category
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,找到,zh,n,ao3,4.403414086080698,4.458759963692225,Human-Human,4.403414086080698,4.443607430895608,0.040193344814910326,zh,fricative
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,找到,ao3,zh,d,4.458759963692225,4.554535811966482,Human-Human,4.458759963692225,4.46835394993301,0.00959398624078478,ao,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,找到,d,ao3,ao4,4.554535811966482,4.5815348578033985,Human-Human,4.554535811966482,4.551985352673812,0.0025504592926699488,d,stop
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,找到,ao4,d,i1,4.5815348578033985,4.644701964159787,Human-Human,4.5815348578033985,4.583173792037566,0.0016389342341671664,ao,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,一个,i1,ao4,g,4.644701964159787,4.714174245357908,Human-Human,4.644701964159787,4.67967262385561,0.0349706596958228,i,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,一个,g,i1,e4,4.714174245357908,4.758651076635208,Human-Human,4.714174245357908,4.7355057536860095,0.02133150832810138,g,stop
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,一个,e4,g,z,4.758651076635208,4.799491140042015,Human-Human,4.758651076635208,4.758099873825602,5.512028096061883e-4,e,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,总台,z,e4,o3,4.799491140042015,4.88306296933453,Human-Human,4.799491140042015,4.828054763987152,0.028563623945136563,z,fricative
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,总台,o3,z,ng,4.88306296933453,4.968186895918277,Human-Human,4.88306296933453,4.8884863768686095,0.005423407534079772,o,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,总台,ng,o3,t,4.968186895918277,4.991104876152363,Human-Human,4.968186895918277,4.940568452603477,0.027618443314799457,ng,nasal
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,总台,t,ng,ai2,4.991104876152363,5.050036825325726,Human-Human,4.991104876152363,4.9672176779609085,0.023887198191454573,t,stop
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,总台,ai2,t,t,5.050036825325726,5.15083896075926,Human-Human,5.050036825325726,5.055358854030515,0.005322028704788373,ai,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,偷,t,ai2,ou1,5.15083896075926,5.2837417448269415,Human-Human,5.15083896075926,5.164656401202474,0.013817440443213869,t,stop
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,偷,ou1,t,q,5.2837417448269415,5.390619072582866,Human-Human,5.2837417448269415,5.281640371568445,0.002101373258496686,ou,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,钱,q,ou1,ia2,5.390619072582866,5.54402452034263,Human-Human,5.390619072582866,5.436575220895704,0.0459561483128379,q,fricative
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,钱,ia2,q,n,5.54402452034263,5.740464350920507,Human-Human,5.54402452034263,5.54157561854469,0.002448901797939662,ia,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.936037739949313,钱,n,ia2,<SIL>,5.740464350920507,5.874332187334348,Human-Human,5.740464350920507,5.637311239338729,0.10315311158177831,n,nasal
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,偷,t,<SIL>,ou1,7.060069175115697,7.116198463766463,Human-Human,7.060069175115697,7.062939186040696,0.0028700109249983896,t,stop
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,偷,ou1,t,q,7.116198463766463,7.22504796934818,Human-Human,7.116198463766463,7.115737756054718,4.60707711745556e-4,ou,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,钱,q,ou1,ia2,7.22504796934818,7.308973088932195,Human-Human,7.22504796934818,7.248412337266999,0.023364367918818907,q,fricative
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,钱,ia2,q,n,7.308973088932195,7.48390835420308,Human-Human,7.308973088932195,7.32755876828644,0.01858567935424471,ia,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,钱,n,ia2,l,7.48390835420308,7.515987662644384,Human-Human,7.48390835420308,7.419826781335887,0.06408157286719263,n,nasal
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,啦,l,n,a1,7.515987662644384,7.5426195048761855,Human-Human,7.515987662644384,7.489470843778112,0.026516818866271663,l,approximant
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,当然,d,a1,a1,7.679361490418405,7.75775232396425,Human-Human,7.679361490418405,7.720455114255485,0.041093623837080706,d,stop
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,当然,a1,d,ng,7.75775232396425,7.859089554928357,Human-Human,7.75775232396425,7.766384214938175,0.008631890973925138,a,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,当然,ng,a1,r,7.859089554928357,7.865589131323016,Human-Human,7.859089554928357,7.814437828730069,0.04465172619828728,ng,nasal
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,当然,r,ng,a2,7.865589131323016,7.873174803518045,Human-Human,7.865589131323016,7.879103952060855,0.013514820737838384,r,approximant
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,当然,a2,r,n,7.873174803518045,7.936282149480427,Human-Human,7.873174803518045,7.89098347884886,0.01780867533081576,a,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,当然,n,a2,uo3,7.936282149480427,7.961349193151649,Human-Human,7.936282149480427,7.935771025252934,5.111242274935535e-4,n,nasal
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,我,uo3,n,ie3,7.961349193151649,8.124723020925671,Human-Human,7.961349193151649,7.986153465638877,0.02480427248722794,uo,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,也,ie3,uo3,g,8.124723020925671,8.228665161107937,Human-Human,8.124723020925671,8.095735484827118,0.02898753609855298,ie,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,搞不清,g,ie3,ao3,8.228665161107937,8.270646488109907,Human-Human,8.228665161107937,8.200296547781893,0.028368613326044567,g,stop
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,搞不清,ao3,g,b,8.270646488109907,8.38980099124122,Human-Human,8.270646488109907,8.267168365312447,0.0034781227974605144,ao,vowel
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,搞不清,b,ao3,u4,8.38980099124122,8.451572687122946,Human-Human,8.38980099124122,8.393462789771252,0.0036617985300324563,b,stop
ma_4336,f,25,Guangdong,14,Canto_ma_4336,5.6343601832809735,搞不清,u4,b,q,8.451572687122946,8.511471215461022,Human-Human,8.451572687122946,8.451048797886871,5.238892360743819e-4,u,vowel
